sgRNA	Gene	Diff	Lower	Upper
MAST3_+_18208647.23-P1P2	MAST3	4978	826	3097
MAST3_-_18208625.23-P1P2	MAST3	1377	2	2566
MAST3_-_18208658.23-P1P2	MAST3	2199	4473	3
MAST3_-_18208662.23-P1P2	MAST3	5534	3	3
MAST4_+_65892577.23-ENST00000403625.2,ENST00000404260.3	MAST4	1489	1	1
MAST4_+_65892684.23-ENST00000403625.2,ENST00000404260.3	MAST4	1772	1763	2
MAST4_-_65892199.23-ENST00000403625.2,ENST00000404260.3	MAST4	1169	2	994
MAST4_-_65892226.23-ENST00000403625.2,ENST00000404260.3	MAST4	2486	1	1916
MASTL_+_27444335.23-P1P2	MASTL	1498	3320	987
MAT1A_-_82049347.23-P1P2	MAT1A	2812	3	1
MAT2A_+_85766280.23-P1P2	MAT2A	1474	2007	1619
MAT2A_+_85766302.23-P1P2	MAT2A	1662	5081	5
MAT2A_+_85766367.23-P1P2	MAT2A	1255	0	1
MATK_+_3785894.23-P1P2	MATK	813	1682	1348
MATK_+_3786153.23-P1P2	MATK	3709	2951	2132
MATK_-_3786253.23-P1P2	MATK	3762	3	4686
MBL2_+_54530976.23-P1P2	MBL2	1176	1	2
MBL2_-_54531299.23-P1P2	MBL2	3348	1443	2
MBL2_-_54531362.23-P1P2	MBL2	2595	1	25
MB_-_36013357.23-P1P2	MB	555	1	1670
MC2R_+_13915038.23-P1P2	MC2R	2185	1028	3205
MC2R_+_13915064.23-P1P2	MC2R	1442	4520	1680
MCCC1_+_182817256.23-P1P2	MCCC1	2141	3	2652
MCCC1_+_182817298.23-P1P2	MCCC1	4101	5	1853
MCCC1_-_182817269.23-P1P2	MCCC1	1095	0	0
MCCC2_+_70883215.23-P1P2	MCCC2	708	2609	4436
MCCC2_+_70883650.23-P1P2	MCCC2	1413	4	2390
MCCC2_-_70883196.23-P1P2	MCCC2	2752	2	1053
MCFD2_+_47142860.23-P1	MCFD2	5103	1	5
MCFD2_+_47142889.23-P1	MCFD2	389	1209	0
MCFD2_+_47142972.23-P1	MCFD2	3677	3	0
MCFD2_-_47142505.23-P1	MCFD2	767	1	1
MCFD2_-_47168422.23-P2	MCFD2	186	5401	910
MCFD2_-_47168874.23-P2	MCFD2	913	0	1
ME2_+_48405509.23-P1P2	ME2	4150	4	1
ME2_-_48405558.23-P1P2	ME2	1269	1	1735
ME3_+_86383360.23-P1P2	ME3	1004	4214	1915
ME3_-_86382994.23-P1P2	ME3	3769	1	3805
ME3_-_86383003.23-P1P2	ME3	1892	1282	0
MED1_-_37607464.23-P1P2	MED1	618	0	1
MELK_+_36572933.23-P1P2	MELK	1747	2815	2
MELK_+_36572955.23-P1P2	MELK	3033	0	2
MELK_+_36572996.23-P1P2	MELK	1747	1668	1219
MERTK_+_112656178.23-P1P2	MERTK	4242	4	0
MERTK_+_112656639.23-P1P2	MERTK	205	0	1
MERTK_-_112656217.23-P1P2	MERTK	1883	2352	3272
MERTK_-_112656461.23-P1P2	MERTK	1418	2	3321
METAP1_+_99917305.23-P1P2	METAP1	4002	7	2603
METAP1_-_99916925.23-P1P2	METAP1	1081	1	1
METAP1_-_99916941.23-P1P2	METAP1	1247	3114	0
METAP1_-_99917396.23-P1P2	METAP1	1964	1411	3
MET_-_116312516.23-P1P2	MET	3728	5374	1504
MGAM_+_141695687.23-P1P2	MGAM	1057	0	0
MGAM_+_141695743.23-P1P2	MGAM	2753	5344	3803
MGAM_-_141695722.23-P1P2	MGAM	1417	3652	4
MGAM_-_141695730.23-P1P2	MGAM	4292	3	4657
MGAT1_+_180229772.23-P1	MGAT1	1576	2605	2
MGAT1_+_180229780.23-P1	MGAT1	2259	2	3830
MGAT1_+_180230842.23-P2	MGAT1	3000	0	2
MGAT1_-_180229395.23-P1	MGAT1	3021	4	1422
MGAT1_-_180230445.23-P2	MGAT1	1242	2	3058
MGAT1_-_180230817.23-P2	MGAT1	1419	0	0
MGST1_+_16500628.23-P1P2	MGST1	4828	1	2
MGST1_+_16500631.23-P1P2	MGST1	1510	5034	6899
MGST1_+_16500637.23-P1P2	MGST1	6503	10	3703
MGST1_-_16500605.23-P1P2	MGST1	155	1227	3343
MGST1_-_16500686.23-P1P2	MGST1	1326	0	946
MGST2_+_140587025.23-P1P2	MGST2	3460	5	1561
MGST2_+_140587342.23-P1P2	MGST2	1128	0	1500
MGST2_-_140587238.23-P1P2	MGST2	1147	0	0
MGST3_+_165600134.23-P1P2	MGST3	3939	4989	5321
MGST3_+_165600896.23-P1P2	MGST3	3935	3547	1554
MGST3_-_165600861.23-P1P2	MGST3	5111	3	714
MINK1_+_4736779.23-P1P2	MINK1	1395	5873	3
MINK1_-_4736718.23-P1P2	MINK1	1551	5608	1640
MINPP1_+_89264698.23-P1P2	MINPP1	2656	0	73
MINPP1_+_89265043.23-P1P2	MINPP1	1939	8872	29
MKNK1_+_47069708.23-P1	MKNK1	1311	4	1449
MKNK1_+_47069868.23-P1	MKNK1	1026	1	1649
MKNK1_+_47069893.23-P1	MKNK1	1234	0	2896
MKNK1_+_47069897.23-P1	MKNK1	2306	3	1432
MKNK1_+_47082286.23-P2	MKNK1	1294	4909	3
MKNK1_+_47082506.23-P2	MKNK1	580	8614	3
MKNK1_+_47082514.23-P2	MKNK1	3289	2	3389
MKNK1_-_47069690.23-P1	MKNK1	1630	1	1
MKNK2_+_2041978.23-P2	MKNK2	1169	0	0
MKNK2_+_2042002.23-P2	MKNK2	5306	1	2666
MKNK2_+_2051133.23-P1	MKNK2	1331	2	803
MKNK2_+_2051207.23-P1	MKNK2	1450	1	0
MKNK2_+_2051224.23-P1	MKNK2	2777	8535	8
MKNK2_+_2051227.23-P1	MKNK2	2332	9543	3515
MKNK2_-_2041617.23-P2	MKNK2	5099	5	3
MLKL_+_74734719.23-P1P2	MLKL	2351	2	0
MLKL_-_74734733.23-P1P2	MLKL	1702	3	2758
MMAA_+_146540893.23-P1P2	MMAA	2913	2519	2
MMAA_-_146540515.23-P1P2	MMAA	4198	1412	2
MMAA_-_146540596.23-P1P2	MMAA	3023	4	4951
MMAB_+_110010915.23-P1P2	MMAB	2934	1	3
MMAB_+_110011271.23-P1P2	MMAB	1577	1	1
MMAB_-_110011077.23-P1P2	MMAB	2179	2	1525
MMAB_-_110011243.23-P1P2	MMAB	2632	5	1254
MMACHC_-_45966007.23-P1P2	MMACHC	1438	2	1509
MME_+_154797717.23-P1P2	MME	1369	2631	2562
MME_-_154797687.23-P1P2	MME	2321	9420	9
MME_-_154797897.23-P1P2	MME	1304	1592	2
MME_-_154798029.23-P1P2	MME	1196	1	0
MME_-_154798084.23-P1P2	MME	3523	2411	2060
MMP10_+_102651203.23-P1P2	MMP10	2995	2	1043
MMP10_-_102651285.23-P1P2	MMP10	1208	1	1
MMP11_+_24115046.23-P1P2	MMP11	3675	3499	4291
MMP11_-_24115540.23-P1P2	MMP11	6837	3652	1736
MMP12_+_102745435.23-P1P2	MMP12	367	0	0
MMP12_+_102745714.23-P1P2	MMP12	1445	8194	5
MMP12_-_102745615.23-P1P2	MMP12	1499	1	1
MMP13_+_102825968.23-P1P2	MMP13	1226	0	0
MMP13_-_102826411.23-P1P2	MMP13	3389	5662	1488
MMP16_+_89339686.23-P1P2	MMP16	2886	3	1606
MMP16_-_89339699.23-P1P2	MMP16	130	2	1592
MMP16_-_89339702.23-P1P2	MMP16	1945	0	0
MMP17_+_132313414.23-P1P2	MMP17	403	4895	6
MMP17_-_132313198.23-P1P2	MMP17	1641	1	1725
MMP17_-_132313404.23-P1P2	MMP17	947	1	1
MMP19_-_56236239.23-P1P2	MMP19	1362	1	1649
MMP19_-_56236324.23-P1P2	MMP19	2589	2	1978
MMP19_-_56236640.23-P1P2	MMP19	1438	2	102
MMP1_+_102668868.23-P1P2	MMP1	1724	5438	1818
MMP1_+_102668884.23-P1P2	MMP1	1217	1	4024
MMP20_+_102495608.23-ENST00000260228.2	MMP20	1594	2	1661
MMP20_+_102496043.23-ENST00000260228.2	MMP20	1559	5735	1793
MMP20_-_102495976.23-ENST00000260228.2	MMP20	3331	3	2
MMP21_+_127464121.23-ENST00000368808.3	MMP21	1058	3151	3
MMP21_-_127464329.23-ENST00000368808.3	MMP21	1490	2806	3
MMP24_+_33814533.23-P1P2	MMP24	5702	4630	8
MMP24_+_33814610.23-P1P2	MMP24	820	0	0
MMP24_+_33814919.23-P1P2	MMP24	4749	1431	1632
MMP24_-_33814642.23-P1P2	MMP24	345	6303	1442
MMP25_+_3096797.23-P1P2	MMP25	1006	3148	0
MMP25_-_3096589.23-P1P2	MMP25	994	4931	898
MMP26_+_4788522.23-ENST00000380390.1	MMP26	2290	4	1805
MMP26_+_5009477.23-ENST00000300762.1	MMP26	4100	1	3
MMP26_+_5009839.23-ENST00000300762.1	MMP26	2722	2844	2128
MMP26_-_5009869.23-ENST00000300762.1	MMP26	602	1	0
MMP27_+_102576008.23-P1P2	MMP27	1356	0	0
MMP27_+_102576062.23-P1P2	MMP27	1274	2	0
MMP27_+_102576446.23-P1P2	MMP27	1472	2	8
MMP27_+_102576467.23-P1P2	MMP27	1335	0	3
MMP28_+_34122577.23-P1P2	MMP28	1503	1	3135
MMP28_-_34122159.23-P1P2	MMP28	1519	2828	206
MMP3_+_102713883.23-P1P2	MMP3	2985	5220	10
MMP3_+_102714334.23-P1P2	MMP3	997	0	920
MMP3_-_102713930.23-P1P2	MMP3	4382	1251	1864
MMP3_-_102714259.23-P1P2	MMP3	1167	3	1
MMP7_-_102401119.23-P1P2	MMP7	2027	1	0
MMP7_-_102401243.23-P1P2	MMP7	2813	3	3
MMP7_-_102401370.23-P1P2	MMP7	3310	2594	3458
MMP7_-_102401376.23-P1P2	MMP7	592	2409	1500
MMP8_+_102595642.23-P1P2	MMP8	2977	0	144
MMP8_-_102595652.23-P1P2	MMP8	1164	0	0
MOCOS_+_33767554.23-P1P2	MOCOS	2916	1664	4632
MOCOS_+_33767899.23-P1P2	MOCOS	1196	2671	1616
MOK_+_102771420.23-P1P2	MOK	1282	3	1
MOK_-_102771425.23-P1P2	MOK	1415	0	2
MOK_-_102771439.23-P1P2	MOK	1617	4702	5
MOS_+_57026123.23-P1P2	MOS	609	0	1
MPRIP_+_16945765.23-P1P2	MPRIP	2700	4	1833
MPRIP_+_16945768.23-P1P2	MPRIP	1900	3	2
MPRIP_+_16945787.23-P1P2	MPRIP	2206	2	3483
MPRIP_+_16945792.23-P1P2	MPRIP	447	9535	1399
MPRIP_-_16945782.23-P1P2	MPRIP	1296	4406	5
MR1_-_181003149.23-P1P2	MR1	780	2	0
MR1_-_181003570.23-P1P2	MR1	1531	1629	7
MS4A1_+_60223356.23-P1P2	MS4A1	1107	1	0
MS4A1_+_60223388.23-P1P2	MS4A1	732	1	1
MS4A1_-_60223423.23-P1P2	MS4A1	4109	1	4557
MS4A2_+_59856276.23-P1P2	MS4A2	1628	1	1
MS4A2_-_59856359.23-P1P2	MS4A2	1683	1	0
MS4A2_-_59856581.23-P1P2	MS4A2	1571	2	2144
MS4A2_-_59856606.23-P1P2	MS4A2	1574	0	1
MSRA_+_9911819.23-P1P2	MSRA	5859	5634	3
MSRA_+_9911857.23-P1P2	MSRA	1228	11	1642
MSRA_-_9911825.23-P1P2	MSRA	1387	1	1334
MSRA_-_9912190.23-P1P2	MSRA	2175	5240	1586
MSRA_-_9912264.23-P1P2	MSRA	1258	0	2
MST1R_+_49941068.23-P1P2	MST1R	1441	1	1149
MST1R_+_49941291.23-P1P2	MST1R	1672	2842	3102
MST1R_-_49941307.23-P1P2	MST1R	5890	5	2358
MST4_+_131157354.23-P1P2	MST4	3685	2436	2
MST4_-_131157387.23-P1P2	MST4	1507	2	1250
MST4_-_131157577.23-P1P2	MST4	5834	3	405
MST4_-_131157771.23-P1P2	MST4	3450	6	7649
MTAP_+_21802673.23-P1P2	MTAP	2660	1558	1449
MTAP_+_21802676.23-P1P2	MTAP	1530	2	3830
MTAP_+_21802875.23-P1P2	MTAP	4153	4537	1845
MTAP_-_21802667.23-P1P2	MTAP	5982	5342	1834
MTAP_-_21803113.23-P1P2	MTAP	2622	4	2
MTFMT_+_65321922.23-P1P2	MTFMT	4092	5	2206
MTFMT_-_65321920.23-P1P2	MTFMT	1426	5254	873
MTHFD2_+_74433642.23-P2	MTHFD2	1472	2968	1866
MTHFD2_-_74425723.23-P1	MTHFD2	4917	0	1439
MTHFD2_-_74425764.23-P1	MTHFD2	1050	6891	827
MTHFD2_-_74425771.23-P1	MTHFD2	1912	2	3919
MTHFD2_-_74425956.23-P1	MTHFD2	1278	8	0
MTHFD2_-_74426186.23-P1	MTHFD2	1575	1	2225
MTHFD2_-_74433617.23-P2	MTHFD2	1064	2	2059
MTM1_+_149737106.23-P1P2	MTM1	769	0	1748
MTM1_+_149737435.23-P1P2	MTM1	1451	5663	2
MTM1_-_149737096.23-P1P2	MTM1	1334	3621	3
MTMR10_+_31284093.23-P1P2	MTMR10	2890	7	1530
MTMR10_-_31283442.23-P1P2	MTMR10	1565	1	862
MTMR11_+_149903204.23-P1P2	MTMR11	698	2396	3
MTMR11_-_149903008.23-P1P2	MTMR11	6242	8	5971
MTMR11_-_149903289.23-P1P2	MTMR11	2550	3410	1
MTMR12_-_32312982.23-P1P2	MTMR12	1219	1	3294
MTMR12_-_32312985.23-P1P2	MTMR12	4992	4930	4638
MTMR12_-_32313034.23-P1P2	MTMR12	1247	3747	1285
MTMR12_-_32313040.23-P1P2	MTMR12	1144	8786	4
MTMR14_-_9691202.23-P1P2	MTMR14	2899	1	3
MTMR14_-_9691251.23-P1P2	MTMR14	809	1	1445
MTMR14_-_9691403.23-P1P2	MTMR14	2519	1	1056
MTMR1_+_149861886.23-P1P2	MTMR1	5181	2556	4901
MTMR1_+_149862340.23-P1P2	MTMR1	956	0	1415
MTMR1_-_149861879.23-P1P2	MTMR1	1378	3	3593
MTMR1_-_149861882.23-P1P2	MTMR1	3002	5	6
MTMR1_-_149861920.23-P1P2	MTMR1	1576	3	1
MTMR2_-_95657171.23-P1P2	MTMR2	2409	3025	978
MTMR2_-_95657174.23-P1P2	MTMR2	3035	6309	5
MTMR2_-_95657187.23-P1P2	MTMR2	1204	4196	28
MTMR2_-_95657200.23-P1P2	MTMR2	2350	4439	3
MTMR2_-_95657205.23-P1P2	MTMR2	4080	7521	3694
MTMR3_+_30279230.23-P1P2	MTMR3	2215	2700	2
MTMR3_-_30279250.23-P1P2	MTMR3	1424	6363	3200
MTMR4_+_56591601.23-P2	MTMR4	1284	3	0
MTMR4_+_56594799.23-P1	MTMR4	839	1	1689
MTMR4_+_56595105.23-P1	MTMR4	4251	5221	4350
MTMR4_+_56595188.23-P1	MTMR4	2758	5	2136
MTMR4_-_56591546.23-P2	MTMR4	715	5103	2002
MTMR4_-_56591993.23-P2	MTMR4	2120	2	1702
MTMR4_-_56595139.23-P1	MTMR4	3739	1	1535
MTMR4_-_56595184.23-P1	MTMR4	1376	0	1511
MTMR6_+_25861145.23-P1P2	MTMR6	1102	0	1
MTMR6_+_25861543.23-P1P2	MTMR6	2476	7883	1419
MTMR6_+_25861587.23-P1P2	MTMR6	1231	4738	6139
MTMR6_-_25861605.23-P1P2	MTMR6	2586	2	215
MTMR6_-_25861638.23-P1P2	MTMR6	3176	5562	817
MTMR7_+_17270797.23-P1P2	MTMR7	3335	1	1
MTMR7_+_17270807.23-P1P2	MTMR7	1252	1	2698
MTMR7_-_17270782.23-P1P2	MTMR7	2496	1	1294
MTMR7_-_17270802.23-P1P2	MTMR7	1870	2336	3880
MTMR8_+_63615257.23-P1P2	MTMR8	2899	2	1
MTMR8_+_63615291.23-P1P2	MTMR8	2299	5	3823
MTMR8_-_63614850.23-P1P2	MTMR8	984	2539	1
MTMR9_+_11142057.23-P1P2	MTMR9	1633	3	835
MTMR9_+_11142322.23-P1P2	MTMR9	1117	5	2099
MTMR9_+_11142357.23-P1P2	MTMR9	2417	3	1556
MTMR9_-_11142001.23-P1P2	MTMR9	4538	2904	1
MTMR9_-_11142092.23-P1P2	MTMR9	1301	4	1274
MTNR1A_+_187476277.23-P1P2	MTNR1A	4042	2832	2297
MTNR1A_+_187476511.23-P1P2	MTNR1A	1021	4843	1289
MTNR1A_-_187476145.23-P1P2	MTNR1A	753	0	0
MTNR1B_+_92703042.23-P1P2	MTNR1B	939	2972	3
MTNR1B_+_92703045.23-P1P2	MTNR1B	1500	2	1381
MTNR1B_+_92703076.23-P1P2	MTNR1B	2859	3	3397
MTNR1B_-_92702681.23-P1P2	MTNR1B	691	2	2198
MTOR_-_11322168.23-P1P2	MTOR	755	1	2187
MTRR_+_7869735.23-P1P2	MTRR	1168	4	2756
MTRR_-_7869343.23-P1P2	MTRR	1229	4320	2587
MTRR_-_7869349.23-P1P2	MTRR	4370	3	3705
MTR_+_236958639.23-P1P2	MTR	1624	4170	1
MTR_-_236958613.23-P1P2	MTR	760	3	0
MTR_-_236958736.23-P1P2	MTR	1546	5190	2775
MTR_-_236958874.23-P1P2	MTR	3383	3	2
MTTP_+_100496358.23-P1P2	MTTP	841	1	1543
MTTP_+_100496427.23-P1P2	MTTP	3412	0	1
MTTP_-_100495992.23-P1P2	MTTP	436	0	0
MTTP_-_100496052.23-P1P2	MTTP	2485	3	2293
MUC2_+_1074918.23-P1P2	MUC2	1018	5547	4840
MUC2_+_1075112.23-P1P2	MUC2	1481	0	3071
MUC2_-_1074928.23-P1P2	MUC2	4556	6742	4512
MUC2_-_1075285.23-P1P2	MUC2	1592	5900	2044
MURC_+_103340546.23-P1P2	MURC	1636	1	961
MURC_-_103340673.23-P1P2	MURC	5156	1710	2081
MURC_-_103340746.23-P1P2	MURC	1491	1	1
MUSK_-_113431402.23-P1P2	MUSK	3583	0	899
MUT_+_49430502.23-P1P2	MUT	1067	0	0
MUT_+_49430923.23-P1P2	MUT	1275	0	1450
MUT_-_49430521.23-P1P2	MUT	2817	1	1
MUT_-_49430970.23-P1P2	MUT	1149	2	0
MVK_+_110011102.23-P1P2	MVK	681	2	1569
MVK_-_110011093.23-P1P2	MVK	1413	4	2
MYH14_+_50706905.23-P1P2	MYH14	2360	7	2558
MYH14_+_50707141.23-P1P2	MYH14	3740	6380	3
MYH14_-_50707313.23-P1P2	MYH14	3620	2	2495
MYH14_-_50707336.23-P1P2	MYH14	1249	1	2
MYH7_+_23894054.23-P2	MYH7	2959	6	5626
MYH7_+_23894573.23-P2	MYH7	1567	1	2180
MYH7_+_23904465.23-P1	MYH7	1973	3	0
MYH7_+_23904652.23-P1	MYH7	3088	3	2
MYH7_-_23894538.23-P2	MYH7	1879	7426	1232
MYH7_-_23894544.23-P2	MYH7	3508	3	2
MYH7_-_23904408.23-P1	MYH7	4775	2	2
MYL12A_+_3247938.23-P1	MYL12A	812	0	0
MYL12A_-_3247860.23-P1	MYL12A	1467	2	1764
MYL12A_-_3247880.23-P1	MYL12A	1380	10851	1
MYL12A_-_3247977.23-P1	MYL12A	1454	0	0
MYL12A_-_3252328.23-P2	MYL12A	707	0	1586
MYL6B_-_56546414.23-P1P2	MYL6B	4324	1265	2
MYL6B_-_56546429.23-P1P2	MYL6B	3198	2	2148
MYL6B_-_56546797.23-P1P2	MYL6B	1345	5082	5
MYL6B_-_56546806.23-P1P2	MYL6B	3288	2	2
MYLK2_+_30407165.23-P1P2	MYLK2	2867	3	5372
MYLK2_-_30407515.23-P1P2	MYLK2	3272	5	1755
MYLK3_+_46781792.23-P1	MYLK3	912	2	1737
MYLK3_+_46782235.23-P1	MYLK3	5894	2870	3647
MYLK3_-_46781779.23-P1	MYLK3	3078	2	1207
MYLK3_-_46782222.23-P1	MYLK3	1495	2	1325
MYLK3_-_46797079.23-P2	MYLK3	1413	2	1850
MYLK3_-_46797172.23-P2	MYLK3	1711	5265	2
MYLK4_+_2751126.23-P1P2	MYLK4	1866	1	0
MYLK4_-_2750927.23-P1P2	MYLK4	1993	0	1655
MYLK_+_123512423.23-ENST00000475616.1	MYLK	1442	2	0
MYLK_+_123512803.23-ENST00000475616.1	MYLK	6459	3115	2
MYLK_+_123602889.23-ENST00000360304.3	MYLK	1569	1	0
MYLK_+_123602897.23-ENST00000360304.3	MYLK	1629	1	1
MYLK_+_123602990.23-ENST00000360304.3	MYLK	1347	5456	1840
MYLK_-_123512455.23-ENST00000475616.1	MYLK	2472	2541	4606
MYLK_-_123602882.23-ENST00000360304.3	MYLK	4253	5440	1410
MYO1D_-_31204146.23-P1P2	MYO1D	2767	3490	479
MYO1D_-_31204163.23-P1P2	MYO1D	2263	1	1
MYO1D_-_31204169.23-P1P2	MYO1D	3525	1	1485
MYO1D_-_31204175.23-P1P2	MYO1D	3477	4	3475
MYO3A_+_26223140.23-P1P2	MYO3A	1358	1968	3159
MYO3A_-_26223234.23-P1P2	MYO3A	1103	5	1946
MYO3A_-_26223545.23-P1P2	MYO3A	1308	0	0
MYO3B_-_171034650.23-P1P2	MYO3B	1458	5796	1530
MYO3B_-_171034919.23-P1P2	MYO3B	1322	0	0
NADK_+_1709820.23-P1	NADK	5604	4	1724
NADK_+_1709845.23-P1	NADK	2322	7047	3
NADK_+_1709876.23-P1	NADK	2685	8	8247
NADK_-_1709434.23-P1	NADK	5724	1	1
NADK_-_1711485.23-P2	NADK	1444	0	2
NADSYN1_+_71164275.23-P1P2	NADSYN1	1629	0	0
NADSYN1_+_71164322.23-P1P2	NADSYN1	2112	3	3081
NADSYN1_+_71164518.23-P1P2	NADSYN1	1942	4482	6
NADSYN1_-_71164648.23-P1P2	NADSYN1	525	0	0
NAGA_+_42466751.23-P1P2	NAGA	2834	1	1575
NAGA_+_42466765.23-P1P2	NAGA	2827	3223	1977
NAGA_+_42466783.23-P1P2	NAGA	1209	7422	1934
NAGA_+_42466786.23-P1P2	NAGA	1662	0	1817
NAGA_-_42466629.23-P1P2	NAGA	2211	3	1305
NAGK_-_71295802.23-P1P2	NAGK	1727	2	0
NAGK_-_71295832.23-P1P2	NAGK	893	1	1
NAGLU_+_40688309.23-P1P2	NAGLU	1504	0	1
NAGLU_+_40688325.23-P1P2	NAGLU	1728	1	1
NAGLU_+_40688676.23-P1P2	NAGLU	1916	1	2
NAGLU_+_40689018.23-P1P2	NAGLU	1282	0	0
NAGLU_-_40688749.23-P1P2	NAGLU	1322	2671	3416
NAGPA_-_5083759.23-P1P2	NAGPA	2617	3	1719
NAGPA_-_5083882.23-P1P2	NAGPA	2613	0	2
NAGPA_-_5083904.23-P1P2	NAGPA	1522	1	1613
NAGPA_-_5083907.23-P1P2	NAGPA	1527	1	1
NAGS_+_42081968.23-P1	NAGS	1529	4	0
NAGS_+_42081999.23-P1	NAGS	3146	0	1
NAGS_+_42082378.23-P1	NAGS	3408	1941	6
NAGS_+_42082393.23-P1	NAGS	2265	2	3022
NAGS_+_42083466.23-P2	NAGS	938	4259	4140
NAGS_-_42083396.23-P2	NAGS	773	4161	0
NAGS_-_42083399.23-P2	NAGS	1025	1	1485
NAGS_-_42083447.23-P2	NAGS	1722	4	1854
NAPB_+_23402063.23-P1P2	NAPB	2303	1482	1354
NAPB_-_23401600.23-P1P2	NAPB	2626	12382	9
NARS2_+_78285660.23-P1P2	NARS2	1681	2	1
NARS2_+_78285829.23-P1P2	NARS2	1191	4	1356
NARS2_-_78285456.23-P1P2	NARS2	1034	4	2
NARS_+_55288934.23-P1P2	NARS	1628	1	2112
NARS_-_55288674.23-P1P2	NARS	2354	10221	8
NCAN_+_19323007.23-P1P2	NCAN	2319	3482	2
NCAN_-_19322814.23-P1P2	NCAN	2912	7	6086
NCAN_-_19323235.23-P1P2	NCAN	1246	2	1
NCOA5_+_44718511.23-P1P2	NCOA5	1148	2	1185
NCOA5_+_44718514.23-P1P2	NCOA5	863	2200	1278
NCOA5_-_44718548.23-P1P2	NCOA5	4329	4	3
NCOA5_-_44718565.23-P1P2	NCOA5	2275	5158	5272
NDST1_+_149865942.23-P1P2	NDST1	2949	2	1402
NDST1_-_149865520.23-P1P2	NDST1	2652	3981	3454
NDST1_-_149865528.23-P1P2	NDST1	2003	3385	2686
NDST1_-_149865550.23-P1P2	NDST1	2449	0	6
NDST1_-_149865566.23-P1P2	NDST1	808	3569	5006
NDUFA10_-_240964703.23-P1P2	NDUFA10	1988	5313	1604
NDUFA11_+_5903375.23-P1P2	NDUFA11	1916	3992	2
NDUFA11_+_5903777.23-P1P2	NDUFA11	4069	7	3773
NDUFA11_-_5903392.23-P1P2	NDUFA11	807	1162	0
NDUFA11_-_5903762.23-P1P2	NDUFA11	2348	2	1
NDUFA12_+_95397403.23-P1P2	NDUFA12	5815	2	1259
NDUFA12_+_95397515.23-P1P2	NDUFA12	1144	5169	4497
NDUFA12_-_95397049.23-P1P2	NDUFA12	1047	0	0
NDUFA4L2_+_57630847.23-P1P2	NDUFA4L2	470	0	0
NDUFA4L2_+_57630864.23-P1P2	NDUFA4L2	1201	1	2
NDUFA4L2_-_57630857.23-P1P2	NDUFA4L2	2493	15082	1052
NDUFA5_+_123197681.23-P1P2	NDUFA5	671	0	0
NDUFA5_-_123197867.23-P1P2	NDUFA5	805	5032	1455
NDUFA6_-_42486693.23-P1P2	NDUFA6	5333	3	2863
NDUFA7_-_8386227.23-P1P2	NDUFA7	1974	1	2
NDUFA8_+_124922020.23-P1P2	NDUFA8	1373	1	0
NDUFAB1_+_23607618.23-P1P2	NDUFAB1	629	2	2
NDUFB1_+_92587991.23-P1P2	NDUFB1	867	4	3281
NDUFB3_-_201937061.23-P1P2	NDUFB3	1414	1	1697
NDUFB4_+_120315227.23-P1P2	NDUFB4	1426	0	1
NDUFB4_+_120315547.23-P1P2	NDUFB4	889	1	2
NDUFB4_-_120315417.23-P1P2	NDUFB4	1293	0	0
NDUFB5_+_179322591.23-P1P2	NDUFB5	688	2852	3
NDUFB5_-_179323021.23-P1P2	NDUFB5	1671	2	0
NDUFB6_+_32573050.23-P1P2	NDUFB6	955	2658	0
NDUFB9_+_125551368.23-P1P2	NDUFB9	3531	7737	3
NDUFC1_+_140223231.23-P2	NDUFC1	1562	1	1570
NDUFC1_+_140223568.23-P2	NDUFC1	696	1992	3
NDUFC1_-_140216734.23-P1	NDUFC1	2713	1	0
NDUFC1_-_140216941.23-P1	NDUFC1	938	0	1355
NDUFC2_-_77790873.23-P1P2	NDUFC2	1445	1	6102
NDUFS2_+_161172138.23-P1P2	NDUFS2	3187	2744	0
NDUFS2_-_161171911.23-P1P2	NDUFS2	2816	2	3
NDUFS3_+_47600835.23-P1P2	NDUFS3	129	4363	948
NDUFS3_-_47600652.23-P1P2	NDUFS3	1078	1	0
NDUFS3_-_47600655.23-P1P2	NDUFS3	1270	1	1401
NDUFS4_+_52856445.23-P1P2	NDUFS4	2907	2	1
NDUFS4_+_52856689.23-P1P2	NDUFS4	2807	3	4138
NDUFS4_-_52856474.23-P1P2	NDUFS4	900	1	4
NDUFS4_-_52856498.23-P1P2	NDUFS4	4152	2	1798
NDUFS4_-_52856546.23-P1P2	NDUFS4	3795	2498	1032
NDUFS5_+_39494729.23-P2	NDUFS5	2720	1	1
NDUFS5_-_39492036.23-P1	NDUFS5	1588	2363	2
NDUFS5_-_39492080.23-P1	NDUFS5	1213	2	2124
NDUFS5_-_39495011.23-P2	NDUFS5	1806	7	1683
NDUFS6_+_1801594.23-P1P2	NDUFS6	2016	2	917
NDUFS6_+_1801700.23-P1P2	NDUFS6	1415	3544	804
NDUFS8_+_67798148.23-P1P2	NDUFS8	1910	2	1
NDUFS8_+_67798556.23-P1P2	NDUFS8	690	1	1700
NDUFS8_-_67798204.23-P1P2	NDUFS8	379	0	0
NDUFV1_+_67374457.23-P1	NDUFV1	169	0	0
NDUFV1_+_67374470.23-P1	NDUFV1	3837	3	1706
NDUFV1_-_67377965.23-P2	NDUFV1	1187	6270	3394
