sgRNA	Gene	Diff	Lower	Upper
SPHK1_+_74380896.23-P1P2	SPHK1	1616	1	1475
SPHK1_+_74380913.23-P1P2	SPHK1	2976	1	3
SPHK1_-_74380803.23-P1P2	SPHK1	1645	2351	4
SPHK2_-_49122766.23-P1P2	SPHK2	1539	0	3
SPHKAP_+_229046002.23-P1P2	SPHKAP	341	1582	2057
SPHKAP_-_229045989.23-P1P2	SPHKAP	2027	9890	4837
SPHKAP_-_229046343.23-P1P2	SPHKAP	787	0	1738
SPINK6_+_147582612.23-P1P2	SPINK6	3671	3108	1446
SPINK6_+_147582742.23-P1P2	SPINK6	1319	0	3
SPIRE2_+_89895295.23-P1P2	SPIRE2	2991	2	1
SPIRE2_-_89894924.23-P1P2	SPIRE2	7711	6125	6587
SPIRE2_-_89894950.23-P1P2	SPIRE2	1122	5	6528
SPRYD3_+_53473108.23-P1P2	SPRYD3	1029	0	0
SPRYD3_+_53473111.23-P1P2	SPRYD3	1682	1	1810
SPRYD3_+_53473134.23-P1P2	SPRYD3	1225	1	2003
SPRYD3_-_53472713.23-P1P2	SPRYD3	1100	1490	0
SPR_+_73114520.23-P1P2	SPR	4100	1538	1721
SPR_-_73114266.23-P1P2	SPR	1731	0	0
SPTBN1_+_54683431.23-P1P2	SPTBN1	1408	3	5838
SPTBN1_+_54683522.23-P1P2	SPTBN1	2022	1	1
SPTLC1_+_94877253.23-P1P2	SPTLC1	1763	1	1731
SPTLC1_+_94877266.23-P1P2	SPTLC1	1286	6208	3
SPTLC1_+_94877476.23-P1P2	SPTLC1	914	1	3
SPTLC2_-_78082889.23-P1P2	SPTLC2	1382	1197	1319
SPTLC2_-_78082965.23-P1P2	SPTLC2	1234	0	1
SPTLC3_+_12989573.23-P1P2	SPTLC3	1709	1	0
SRC_+_35974581.23-P1P2	SRC	1573	1	2
SRC_+_35974587.23-P1P2	SRC	3777	3524	2
SRC_+_35974609.23-P1P2	SRC	3531	4943	4
SRC_+_35974613.23-P1P2	SRC	1586	2900	3650
SRMS_+_62179067.23-P1P2	SRMS	1715	1	1
SRMS_+_62179075.23-P1P2	SRMS	2113	4	3982
SRMS_+_62179081.23-P1P2	SRMS	1579	4	5665
SRMS_+_62179084.23-P1P2	SRMS	4280	6315	2019
SRPK1_+_35888840.23-P1P2	SRPK1	2861	4	1512
SRPK1_+_35888883.23-P1P2	SRPK1	4473	2395	1875
SRPK2_+_104909105.23-P2	SRPK2	5457	4	2081
SRPK2_-_104909011.23-P2	SRPK2	1226	0	0
SRPK2_-_104909446.23-P2	SRPK2	2010	1260	4
SRPK2_-_105029317.23-P1	SRPK2	6258	6	1515
SRPK3_-_153046560.23-P1P2	SRPK3	1519	1593	6841
SRPK3_-_153046605.23-P1P2	SRPK3	3538	6	3924
SRPK3_-_153046616.23-P1P2	SRPK3	1344	5870	1981
SSB_+_170655820.23-P1P2	SSB	3581	5	3595
SSH2_+_28257175.23-P1P2	SSH2	2741	2	1760
SSH2_+_28257178.23-P1P2	SSH2	4616	5854	4746
SSH2_+_28257189.23-P1P2	SSH2	984	3	2997
SSH2_-_28257209.23-P1P2	SSH2	3457	1031	0
SSH3_+_67071035.23-P1P2	SSH3	4046	2	3112
SSH3_+_67071072.23-P1P2	SSH3	6262	3668	1722
SSH3_+_67071403.23-P1P2	SSH3	2620	4	2580
SSH3_+_67071444.23-P1P2	SSH3	961	4565	2
SSTR1_+_38678301.23-P1P2	SSTR1	999	8555	1
SSTR1_+_38678346.23-P1P2	SSTR1	6003	5	2902
SSTR1_+_38678351.23-P1P2	SSTR1	5706	415	3603
SSTR1_-_38678311.23-P1P2	SSTR1	840	4404	1353
SSTR1_-_38678760.23-P1P2	SSTR1	3083	0	1462
SSTR2_+_71161207.23-P1P2	SSTR2	2102	377	0
SSTR2_+_71161555.23-P1P2	SSTR2	1544	1	0
SSTR2_+_71161569.23-P1P2	SSTR2	2401	0	3693
SSTR2_-_71161158.23-P1P2	SSTR2	1426	1	1404
SSTR5_+_1122794.23-P2	SSTR5	1638	3	2294
SSTR5_+_1123173.23-P2	SSTR5	836	0	1
SSTR5_+_1128926.23-P1	SSTR5	2767	3	52
SSTR5_+_1129275.23-P1	SSTR5	2772	4697	1146
SSTR5_-_1122791.23-P2	SSTR5	600	1	1784
SSTR5_-_1128859.23-P1	SSTR5	5212	4	2
SST_+_187387949.23-P1P2	SST	1226	0	0
SST_+_187388155.23-P1P2	SST	2606	5904	1
SST_-_187387929.23-P1P2	SST	1275	1	257
SST_-_187388126.23-P1P2	SST	1664	1	1
ST14_+_130029743.23-P1P2	ST14	3410	4088	1161
ST14_+_130029768.23-P1P2	ST14	2295	1	1
ST14_+_130030177.23-P1P2	ST14	3719	7416	4000
ST14_+_130030195.23-P1P2	ST14	777	5857	1787
ST14_-_130029737.23-P1P2	ST14	1955	8623	4
STK10_+_171615183.23-P1P2	STK10	2248	9663	6
STK10_+_171615188.23-P1P2	STK10	1917	7	6791
STK10_-_171615025.23-P1P2	STK10	1719	2	1834
STK11IP_+_220463053.23-P1P2	STK11IP	995	2	0
STK11IP_-_220462637.23-P1P2	STK11IP	1610	0	0
STK11IP_-_220462640.23-P1P2	STK11IP	1044	0	0
STK11IP_-_220463012.23-P1P2	STK11IP	846	1	4568
STK11_+_1206158.23-P1	STK11	3520	2524	1040
STK11_+_1206230.23-P1	STK11	1761	9500	3
STK11_-_1205791.23-P1	STK11	1262	2	0
STK11_-_1205806.23-P1	STK11	131	1	0
STK11_-_1205821.23-P1	STK11	798	0	1
STK11_-_1206851.23-P2	STK11	1413	10501	3068
STK11_-_1206878.23-P2	STK11	1489	3	213
STK11_-_1207247.23-P2	STK11	1432	2	1596
STK16_+_220110240.23-P1P2	STK16	5130	4556	4
STK16_-_220110217.23-P1P2	STK16	2616	4455	1828
STK17A_+_43622689.23-P1P2	STK17A	2603	1266	0
STK17A_+_43622781.23-P1P2	STK17A	7671	13509	10
STK17A_-_43622775.23-P1P2	STK17A	907	1482	1
STK17A_-_43623146.23-P1P2	STK17A	2172	2	2571
STK17A_-_43623211.23-P1P2	STK17A	1269	1	1
STK17B_+_197035846.23-P1P2	STK17B	1316	4773	5
STK17B_+_197036067.23-P1P2	STK17B	1576	2	0
STK17B_-_197035883.23-P1P2	STK17B	721	2	3876
STK17B_-_197035911.23-P1P2	STK17B	2981	2	3191
STK17B_-_197036270.23-P1P2	STK17B	1458	0	2917
STK19_+_31940380.23-P1P2	STK19	1639	3	0
STK19_+_31940392.23-P1P2	STK19	1962	3588	2396
STK19_+_31940465.23-P1P2	STK19	196	0	1785
STK19_+_31940504.23-P1P2	STK19	3431	5	1647
STK24_+_99228925.23-P1P2	STK24	993	5422	3
STK24_+_99228936.23-P1P2	STK24	1755	6	1649
STK24_+_99229345.23-P1P2	STK24	1328	5122	4
STK25_-_242447568.23-P1P2	STK25	1426	2	2
STK25_-_242447975.23-P1P2	STK25	1417	3	3828
STK25_-_242447978.23-P1P2	STK25	1465	1913	368
STK25_-_242448005.23-P1P2	STK25	2807	5224	5
STK31_+_23749899.23-P1P2	STK31	1392	7008	3
STK31_+_23750089.23-P1P2	STK31	1581	5810	4
STK31_-_23749917.23-P1P2	STK31	817	1	0
STK31_-_23750099.23-P1P2	STK31	838	2	1717
STK32A_+_146614702.23-P1P2	STK32A	1447	0	1943
STK32A_-_146614653.23-P1P2	STK32A	1452	15809	2841
STK32A_-_146615012.23-P1P2	STK32A	1688	1	3
STK32A_-_146615015.23-P1P2	STK32A	1654	2	0
STK32B_+_5053250.23-P1P2	STK32B	4447	5	1
STK32B_+_5053272.23-P1P2	STK32B	1429	1	0
STK32B_-_5053574.23-P1P2	STK32B	1927	2193	8326
STK32B_-_5053594.23-P1P2	STK32B	4466	3	2
STK32C_+_134121026.23-P1	STK32C	2026	5041	956
STK32C_+_134144953.23-P2	STK32C	1022	0	1
STK32C_+_134145306.23-P2	STK32C	3075	1384	3511
STK32C_+_134145317.23-P2	STK32C	1453	893	0
STK32C_-_134121414.23-P1	STK32C	2627	8442	3
STK32C_-_134121456.23-P1	STK32C	1500	3	5936
STK32C_-_134121459.23-P1	STK32C	3896	4	0
STK32C_-_134145295.23-P2	STK32C	1485	3	1
STK33_-_8615373.23-P1P2	STK33	1408	2	3
STK33_-_8615519.23-P1P2	STK33	1592	8250	1257
STK33_-_8615708.23-P1P2	STK33	2856	2508	3671
STK33_-_8615755.23-P1P2	STK33	1417	1	77
STK33_-_8615776.23-P1P2	STK33	2233	1	2
STK35_-_2083549.23-P1P2	STK35	3967	4	1820
STK35_-_2083647.23-P1P2	STK35	2366	3	3194
STK35_-_2083960.23-P1P2	STK35	1554	2	1
STK35_-_2084011.23-P1P2	STK35	1255	1	1
STK35_-_2084015.23-P1P2	STK35	1050	1	0
STK36_+_219536856.23-P1P2	STK36	1460	5	973
STK36_+_219537453.23-P1P2	STK36	2367	7124	4
STK38L_+_27397625.23-P1P2	STK38L	1162	2	2091
STK38L_+_27397643.23-P1P2	STK38L	2781	3	3704
STK38L_-_27397233.23-P1P2	STK38L	3298	5399	1463
STK38L_-_27397261.23-P1P2	STK38L	921	1126	1310
STK38_+_36514611.23-P1P2	STK38	5565	2	2
STK38_-_36514776.23-P1P2	STK38	1742	1	0
STK38_-_36514898.23-P1P2	STK38	4944	2762	2
STK38_-_36515194.23-P1P2	STK38	1818	1	1
STK39_+_169104020.23-P1P2	STK39	2156	1340	7941
STK39_+_169104069.23-P1P2	STK39	2198	4474	2
STK39_-_169104033.23-P1P2	STK39	990	1493	1633
STK39_-_169104097.23-P1P2	STK39	866	0	1285
STK3_+_99837498.23-P1P2	STK3	2105	3622	1738
STK3_+_99837502.23-P1P2	STK3	683	0	0
STK3_-_99837855.23-P1P2	STK3	994	9105	1514
STK40_+_36851113.23-P1P2	STK40	1269	2	0
STK40_+_36851316.23-P1P2	STK40	2291	1	0
STK40_+_36851486.23-P1P2	STK40	3640	4	666
STK40_-_36851520.23-P1P2	STK40	2013	1	1637
STK4_+_43599011.23-P2	STK4	1417	0	0
STK4_-_43595191.23-P1	STK4	1730	0	1
STK4_-_43595194.23-P1	STK4	1244	0	0
STK4_-_43595218.23-P1	STK4	1384	2241	1776
STMN4_+_27115874.23-P1P2	STMN4	4730	2980	4
STMN4_+_27115899.23-P1P2	STMN4	3375	2948	673
STMN4_+_27115922.23-P1P2	STMN4	1352	2	1866
STRADA_+_61818798.23-P1P2	STRADA	1620	0	1
STRADA_+_61819123.23-P1P2	STRADA	2193	5	1690
STRADA_+_61819146.23-P1P2	STRADA	3804	2366	0
STRADA_-_61818790.23-P1P2	STRADA	1416	1	1968
STRADB_+_202316845.23-P1P2	STRADB	2706	3	1547
STRADB_+_202316902.23-P1P2	STRADB	4778	2	2
STRADB_-_202316674.23-P1P2	STRADB	2198	2	3
STYK1_+_10826573.23-P1P2	STYK1	1204	0	0
STYK1_-_10826613.23-P1P2	STYK1	5718	7	3258
STYK1_-_10826616.23-P1P2	STYK1	2071	1	1919
STYXL1_-_75676863.23-P1P2	STYXL1	561	5984	1758
SUCLA2_+_48575023.23-P1P2	SUCLA2	460	0	0
SUCLA2_+_48575401.23-P1P2	SUCLA2	1302	0	0
SUCLA2_-_48575361.23-P1P2	SUCLA2	2770	2	3650
SUCLG1_+_84686343.23-P1P2	SUCLG1	1490	1011	2117
SUCLG1_-_84686322.23-P1P2	SUCLG1	1595	5	1972
SUCLG1_-_84686325.23-P1P2	SUCLG1	1536	0	1946
SUCLG2_+_67704915.23-P1P2	SUCLG2	7565	1	2
SUCLG2_-_67705002.23-P1P2	SUCLG2	1985	1867	2
SUCLG2_-_67705042.23-P1P2	SUCLG2	3084	1	1
SUCNR1_-_151591430.23-P1P2	SUCNR1	1202	2	1260
SUCNR1_-_151591454.23-P1P2	SUCNR1	1166	0	0
SUCNR1_-_151591472.23-P1P2	SUCNR1	1544	3746	2
SUCNR1_-_151591506.23-P1P2	SUCNR1	990	1	1
SULT1A1_+_28620872.23-P1P2	SULT1A1	4922	6	2214
SULT1A1_-_28620951.23-P1P2	SULT1A1	5348	4	2
SULT1A1_-_28621371.23-P1P2	SULT1A1	1306	1	1
SULT1B1_+_70626237.23-P1P2	SULT1B1	2221	1	1497
SULT1B1_-_70625872.23-P1P2	SULT1B1	767	5387	3610
SULT1B1_-_70626252.23-P1P2	SULT1B1	1444	1	1
SULT1B1_-_70626281.23-P1P2	SULT1B1	4508	4	530
SULT2A1_+_48389174.23-P1P2	SULT2A1	2929	2	1204
SULT2A1_+_48389184.23-P1P2	SULT2A1	3141	2	696
SULT2A1_-_48389575.23-P1P2	SULT2A1	1060	3	0
SUOX_+_56391458.23-P1P2	SUOX	3498	4	2500
SUOX_-_56391117.23-P1P2	SUOX	1734	2	2380
SUOX_-_56391138.23-P1P2	SUOX	1395	2921	1
SUOX_-_56391545.23-P1P2	SUOX	5354	6	2
SV2A_+_149888990.23-P1P2	SV2A	1660	2	1958
SV2A_-_149889308.23-P1P2	SV2A	1585	0	2022
SV2A_-_149889313.23-P1P2	SV2A	4806	1	4
SV2A_-_149889332.23-P1P2	SV2A	4553	3	1641
SYK_+_93589721.23-P2	SYK	3894	1	2
SYK_+_93589798.23-P2	SYK	4282	2	1
SYK_+_93589899.23-P2	SYK	5410	2046	5438
SYK_+_93589904.23-P2	SYK	3647	7445	5111
SYK_+_93590091.23-P2	SYK	3955	4222	3241
SYK_-_93564431.23-P1	SYK	2846	5	1
SYN1_+_47478859.23-P1P2	SYN1	1410	4064	4961
SYN1_+_47478862.23-P1P2	SYN1	7722	5398	8
SYN1_+_47479243.23-P1P2	SYN1	1175	3	1815
SYN1_-_47479259.23-P1P2	SYN1	4357	8722	3430
SYNC_+_33167945.23-P1P2	SYNC	1273	0	2
SYNC_+_33168305.23-P1P2	SYNC	2377	2	0
SYNC_+_33168313.23-P1P2	SYNC	2103	0	2
SYNC_+_33168356.23-P1P2	SYNC	2313	0	1735
SYT2_+_202679090.23-P1P2	SYT2	5394	2699	1
SYT2_+_202679166.23-P1P2	SYT2	1575	0	2
SYT2_+_202679546.23-P1P2	SYT2	2764	7	2111
SYT2_-_202679405.23-P1P2	SYT2	2053	3	3936
SYTL4_+_99986398.23-P1P2	SYTL4	2031	5448	6872
SYTL4_+_99987090.23-P1P2	SYTL4	1659	2	2690
SYTL4_+_99987094.23-P1P2	SYTL4	1222	0	1924
SYTL4_-_99987047.23-P1P2	SYTL4	3482	4	1834
TAAR1_-_132966945.23-ENST00000275216.1	TAAR1	1717	1	0
TAAR1_-_132967035.23-ENST00000275216.1	TAAR1	1210	8220	2239
TAAR1_-_132967076.23-ENST00000275216.1	TAAR1	882	2311	1926
TAB1_+_39795987.23-ENST00000216160.6	TAB1	1651	0	0
TAB1_-_39795821.23-ENST00000216160.6	TAB1	3824	9977	2252
TAB2_+_149639219.23-P1P2	TAB2	779	0	0
TAB2_+_149639243.23-P1P2	TAB2	2178	6848	1587
TAB2_-_149639030.23-P1P2	TAB2	3952	2	2
TACR1_+_75426600.23-P1P2	TACR1	1486	1	2785
TACR1_+_75426603.23-P1P2	TACR1	2487	7	4
TACR1_+_75426822.23-P1P2	TACR1	3928	6	4723
TAF1L_-_32634794.23-P1P2	TAF1L	1364	1	1
TAF1L_-_32635053.23-P1P2	TAF1L	1153	0	0
TAF1_-_70586261.23-P1P2	TAF1	1443	0	1
TAF1_-_70586615.23-P1P2	TAF1	1500	2	1359
TAOK1_+_27717965.23-P1P2	TAOK1	2789	5545	1956
TAOK1_+_27718098.23-P1P2	TAOK1	2888	1	1
TAOK1_-_27717907.23-P1P2	TAOK1	2509	2	643
TAOK1_-_27717915.23-P1P2	TAOK1	4316	4843	1855
TAOK2_+_29985625.23-P1P2	TAOK2	1721	4429	6548
TAOK2_-_29985259.23-P1P2	TAOK2	2519	2	0
TAOK3_+_118810268.23-P1	TAOK3	1432	5893	5
TAOK3_+_118810333.23-P1	TAOK3	386	4376	3861
TAOK3_+_118810348.23-P1	TAOK3	1402	2	1446
TAOK3_-_118796900.23-P2	TAOK3	1462	3	1080
TAOK3_-_118810719.23-P1	TAOK3	2974	6	2715
TAP1_+_32821462.23-P1P2	TAP1	2143	4	3850
TAP1_-_32821224.23-P1P2	TAP1	3530	2	3552
TAP1_-_32821472.23-P1P2	TAP1	4821	4273	2431
TAS1R2_-_19185823.23-ENST00000375371.3	TAS1R2	531	0	0
TAT_+_71610934.23-P1P2	TAT	1175	1	1818
TAT_+_71610945.23-P1P2	TAT	2457	5340	1321
TAT_-_71610990.23-P1P2	TAT	1494	1	0
TBCK_-_107236934.23-P1P2	TBCK	4839	0	3
TBCK_-_107236961.23-P1P2	TBCK	583	0	432
TBCK_-_107237291.23-P1P2	TBCK	2472	2	3157
TBK1_+_64846196.23-P1P2	TBK1	1834	2	4292
TBK1_-_64845923.23-P1P2	TBK1	1651	3927	1
TBK1_-_64846281.23-P1P2	TBK1	3611	1	0
TBXA2R_+_3606552.23-P1P2	TBXA2R	1274	2	2853
TBXA2R_+_3606843.23-P1P2	TBXA2R	1623	1	1452
TBXA2R_-_3606387.23-P1P2	TBXA2R	424	3205	2470
TBXA2R_-_3606692.23-P1P2	TBXA2R	1419	4458	1
TBXAS1_+_139529292.23-P1P2	TBXAS1	2897	1	1
TBXAS1_+_139529588.23-P1P2	TBXAS1	638	0	0
TBXAS1_-_139529128.23-P1P2	TBXAS1	1102	0	2755
TCN1_+_59633863.23-P1P2	TCN1	4158	3464	1652
TCN1_+_59633911.23-P1P2	TCN1	123	4340	0
TCN1_-_59633921.23-P1P2	TCN1	1476	1	1533
TEC_+_48271833.23-P1P2	TEC	4755	8	2
TEC_-_48271495.23-P1P2	TEC	2361	5	1980
TEC_-_48271636.23-P1P2	TEC	3392	5446	2464
TEC_-_48271836.23-P1P2	TEC	272	1885	1404
TEK_-_27109619.23-P1P2	TEK	1061	0	0
TENC1_+_53443835.23-P1P2	TENC1	1660	4605	2
TENC1_+_53443842.23-P1P2	TENC1	2045	2	2
TENC1_+_53443919.23-P1P2	TENC1	2826	4	675
TENC1_+_53444311.23-P1P2	TENC1	5750	2937	1907
TENC1_-_53443871.23-P1P2	TENC1	3953	3597	3968
TESK1_+_35605734.23-P1P2	TESK1	3154	2	1558
TESK1_-_35605808.23-P1P2	TESK1	2925	1	0
TESK2_+_45956384.23-P1P2	TESK2	2073	3	1819
TESK2_+_45956395.23-P1P2	TESK2	731	1122	3262
TESK2_-_45956402.23-P1P2	TESK2	935	5	5021
TESK2_-_45956412.23-P1P2	TESK2	853	1	0
TESK2_-_45956797.23-P1P2	TESK2	1373	4	6289
TEX14_+_56769428.23-P1P2	TEX14	1785	6	2
TFF2_+_43770833.23-P1P2	TFF2	1942	12225	5
TFF2_+_43771038.23-P1P2	TFF2	1168	5	1854
TFF2_-_43770707.23-P1P2	TFF2	2618	1	3378
TFPI_+_188418825.23-P1P2	TFPI	2411	3	0
TFPI_-_188419120.23-P1P2	TFPI	1445	0	0
TFPI_-_188419191.23-P1P2	TFPI	1655	1	2
TFPI_-_188419207.23-P1P2	TFPI	2050	3	1
TF_+_133465449.23-P1	TF	2890	2	2142
TF_+_133465622.23-P1	TF	1237	7858	1929
TF_+_133483153.23-P2	TF	2415	5	4919
TF_-_133465289.23-P1	TF	1969	2730	2434
TF_-_133483086.23-P2	TF	585	1	1121
TF_-_133483103.23-P2	TF	2883	2	1
TGFBR1_-_101867432.23-P1P2	TGFBR1	7809	8	3455
TGFBR2_+_30648131.23-P1P2	TGFBR2	7273	8	6666
TGFBR2_+_30648526.23-P1P2	TGFBR2	7179	8	6053
TGFBR2_+_30648531.23-P1P2	TGFBR2	6077	1713	1261
TGFBR2_-_30648144.23-P1P2	TGFBR2	6258	9	3545
TGM2_+_36793621.23-P1P2	TGM2	4638	4	1764
TGM2_-_36793660.23-P1P2	TGM2	3594	4778	7
TGM2_-_36793663.23-P1P2	TGM2	1466	7055	1275
THNSL1_+_25305603.23-P1P2	THNSL1	2003	7999	1593
THNSL1_+_25305974.23-P1P2	THNSL1	3181	4	3
THNSL1_+_25305986.23-P1P2	THNSL1	3003	4	2799
THNSL1_+_25305989.23-P1P2	THNSL1	4249	2666	3079
THRA_+_38219267.23-P1P2	THRA	4171	8727	4
THRA_+_38219603.23-P1P2	THRA	1757	0	0
THRA_+_38219623.23-P1P2	THRA	2586	6914	4483
THRA_+_38219634.23-P1P2	THRA	1938	2687	2998
THRA_-_38219609.23-P1P2	THRA	690	0	2
TH_+_2187988.23-P2	TH	804	0	2
TH_+_2192967.23-P1	TH	1467	1	2105
TH_+_2192978.23-P1	TH	3183	3753	1223
TH_-_2188006.23-P2	TH	3226	7113	1361
TH_-_2192974.23-P1	TH	4798	2270	3
TIE1_+_43766703.23-P1P2	TIE1	2020	4416	3017
TIE1_+_43766732.23-P1P2	TIE1	1753	4	1800
TIE1_-_43766668.23-P1P2	TIE1	1312	2744	1763
TIE1_-_43766750.23-P1P2	TIE1	2651	2	1
TK2_-_66583970.23-P1P2	TK2	1241	2	1728
TK2_-_66583977.23-P1P2	TK2	1729	6	2996
TK2_-_66583986.23-P1P2	TK2	5067	2	3681
TK2_-_66583992.23-P1P2	TK2	1420	4669	3088
TLK1_-_172016879.23-P1P2	TLK1	2665	5755	4
TLK1_-_172016998.23-P1P2	TLK1	1363	2243	1502
TLK1_-_172017103.23-P1P2	TLK1	3376	1	1
TLK1_-_172017299.23-P1P2	TLK1	2299	5960	2794
TLK2_+_60556744.23-P1P2	TLK2	5142	4840	7155
TLK2_-_60556687.23-P1P2	TLK2	717	2	0
TLK2_-_60556721.23-P1P2	TLK2	1706	0	1715
TLK2_-_60556908.23-P1P2	TLK2	587	1	0
TLL2_+_98273601.23-P1P2	TLL2	4253	5521	1849
TLL2_+_98273633.23-P1P2	TLL2	2515	4224	1346
TLL2_-_98273256.23-P1P2	TLL2	2948	9624	1680
TLL2_-_98273269.23-P1P2	TLL2	2398	2318	360
TLL2_-_98273618.23-P1P2	TLL2	2756	4425	1653
TLR2_+_154605798.23-P1P2	TLR2	4277	956	0
TLR2_+_154605845.23-P1P2	TLR2	4975	3	2757
TLR2_+_154605903.23-P1P2	TLR2	51	4	2882
TLR2_-_154605469.23-P1P2	TLR2	1173	4055	5442
TLR7_+_12885208.23-P1P2	TLR7	2983	0	4
TLR7_+_12885665.23-P1P2	TLR7	812	1	0
TLR7_-_12885633.23-P1P2	TLR7	1321	1	0
TLR8_+_12924753.23-P1P2	TLR8	1827	2	1524
TMLHE_+_154842196.23-P1P2	TMLHE	2909	2	3
TMLHE_+_154842396.23-P1P2	TMLHE	2107	5098	1612
TMLHE_-_154842521.23-P1P2	TMLHE	1495	4	1
TMPRSS15_+_19776049.23-P1P2	TMPRSS15	267	4880	1410
TMPRSS15_+_19776065.23-P1P2	TMPRSS15	3275	0	5
TNFSF11_+_43148338.23-P1P2	TNFSF11	5105	8689	3
TNFSF11_+_43148361.23-P1P2	TNFSF11	6544	6069	373
TNFSF11_-_43148349.23-P1P2	TNFSF11	2454	7	6319
TNFSF13B_+_108922422.23-P1P2	TNFSF13B	2566	3	2
TNFSF13B_+_108922454.23-P1P2	TNFSF13B	1659	3	5276
TNFSF13B_+_108922476.23-P1P2	TNFSF13B	1643	2294	2936
TNFSF13B_-_108922432.23-P1P2	TNFSF13B	1164	1	1
TNFSF13B_-_108922464.23-P1P2	TNFSF13B	1443	0	2
TNIK_+_171177833.23-P1P2	TNIK	1518	11855	1815
TNIK_+_171177915.23-P1P2	TNIK	1528	0	0
TNIK_-_171178091.23-P1P2	TNIK	2873	6816	1
TNIK_-_171178114.23-P1P2	TNIK	2085	3271	3204
TNIK_-_171178123.23-P1P2	TNIK	1075	5800	5
TNK1_-_7284438.23-P1P2	TNK1	7685	3317	4
TNK1_-_7284456.23-P1P2	TNK1	2350	4767	4
TNK1_-_7284801.23-P1P2	TNK1	3513	5	1452
TNK2_+_195619165.23-P2	TNK2	1431	1	0
TNK2_+_195619210.23-P2	TNK2	1162	0	0
TNK2_-_195603171.23-P1	TNK2	3769	4865	5
TNK2_-_195603348.23-P1	TNK2	3134	1901	1
TNK2_-_195603507.23-P1	TNK2	5677	1	5
TNK2_-_195603595.23-P1	TNK2	633	2969	1776
TNK2_-_195619174.23-P2	TNK2	6407	9	3424
TNK2_-_195619539.23-P2	TNK2	1769	6011	2943
TNK2_-_195619544.23-P2	TNK2	2511	0	2
TNNC1_+_52488006.23-P1P2	TNNC1	1016	0	1
TNNC1_-_52487614.23-P1P2	TNNC1	2744	2	0
TNNC2_+_44455883.23-P1P2	TNNC2	1977	9158	4
TNNC2_+_44455907.23-P1P2	TNNC2	1544	3	0
TNNC2_-_44455986.23-P1P2	TNNC2	1353	3150	1028
TNNI3_+_55669027.23-P1P2	TNNI3	805	1	1
TNNI3_+_55669057.23-P1P2	TNNI3	3632	1	374
TOP1MT_+_144416598.23-P1P2	TOP1MT	663	6681	5
TOP1MT_+_144416903.23-P1P2	TOP1MT	4418	3	2
TOP1MT_+_144416976.23-P1P2	TOP1MT	2188	1671	2265
TP53RK_-_45317658.23-P1P2	TP53RK	1166	6162	1145
TPD52L3_+_6328794.23-P1P2	TPD52L3	1889	2	0
TPD52L3_-_6328378.23-P1P2	TPD52L3	920	5277	4
TPD52L3_-_6328404.23-P1P2	TPD52L3	1209	1	0
TPD52L3_-_6328807.23-P1P2	TPD52L3	2557	8	8308
TPH1_-_18048102.23-P1P2	TPH1	1281	0	4
TPH1_-_18048148.23-P1P2	TPH1	1563	2458	421
TPI1_-_6977036.23-P1P2	TPI1	1214	4152	4
TPI1_-_6977151.23-P1P2	TPI1	1916	4	4866
TPK1_+_144533076.23-P1P2	TPK1	1411	3	2108
TPK1_-_144533065.23-P1P2	TPK1	3037	3498	2
TPK1_-_144533096.23-P1P2	TPK1	129	3	2547
TPMT_+_18155239.23-P1P2	TPMT	2465	2	1756
TPMT_+_18155297.23-P1P2	TPMT	3359	2040	2
TPSAB1_+_1291232.23-P1P2	TPSAB1	1424	0	2
TPSAB1_-_1291180.23-P1P2	TPSAB1	3984	5	1444
TPSAB1_-_1291246.23-P1P2	TPSAB1	1589	2	2007
TPSAB1_-_1291339.23-P1P2	TPSAB1	1639	1	2
TPSB2_-_1279247.23-P1P2	TPSB2	1358	4	0
TPSB2_-_1279649.23-P1P2	TPSB2	2545	3	1402
TPTE2_+_20077053.23-ENST00000400230.2	TPTE2	2683	1	0
TPTE2_+_20077192.23-ENST00000400230.2	TPTE2	599	6270	1578
TPTE2_+_20110537.23-ENST00000382977.4	TPTE2	3794	1763	2
TPTE2_+_20110856.23-ENST00000382977.4	TPTE2	2298	3539	3
TPTE2_-_20077226.23-ENST00000400230.2	TPTE2	2561	2	3360
TPTE_-_10990450.23-P1P2	TPTE	1402	5	1967
TPTE_-_10990785.23-P1P2	TPTE	2270	3	1815
TPTE_-_10990794.23-P1P2	TPTE	992	6	2942
TPTE_-_10990844.23-P1P2	TPTE	2312	3	3046
TRAF3IP3_+_209929530.23-P1	TRAF3IP3	1679	3	1
TRAF3IP3_+_209942277.23-P2	TRAF3IP3	1543	2	1
TRAF3IP3_-_209929509.23-P1	TRAF3IP3	1656	1	0
TRAF3IP3_-_209929536.23-P1	TRAF3IP3	1218	4714	7
TRAF3IP3_-_209929938.23-P1	TRAF3IP3	159	1	2069
TRAF3IP3_-_209941926.23-P2	TRAF3IP3	789	6040	3
TRAPPC1_+_7835274.23-P1P2	TRAPPC1	1123	4475	1718
TRAPPC2_+_13752454.23-ENST00000358231.5,ENST00000359680.5,ENST00000380579.1	TRAPPC2	911	3697	1
TRAPPC2_+_13752701.23-ENST00000358231.5,ENST00000359680.5,ENST00000380579.1	TRAPPC2	889	14334	718
